MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEN_LotArea_Per_IndoorArea,FEN_MasVnrArea_Per_IndoorArea,FEN_BsmtFinSF1_Per_IndoorArea,FEN_BsmtFinSF2_Per_IndoorArea,FEN_BsmtUnfSF_Per_IndoorArea,FEN_TotalBsmtSF_Per_IndoorArea,FEN_1stFlrSF_Per_IndoorArea,FEN_2ndFlrSF_Per_IndoorArea,FEN_LowQualFinSF_Per_IndoorArea,FEN_GrLivArea_Per_IndoorArea,FEN_GarageArea_Per_IndoorArea,FEN_WoodDeckSF_Per_IndoorArea,FEN_OpenPorchSF_Per_IndoorArea,FEN_EnclosedPorch_Per_IndoorArea,FEN_3SsnPorch_Per_IndoorArea,FEN_ScreenPorch_Per_IndoorArea,FEN_PoolArea_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath
45,RM,57.0,7449,Pave,1,1,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,1,0,1,0,637,637,GasA,5,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,3,6,7,1,4,Attchd,1930,1,1,280,3,3,1,0,0,205,0,0,0,0,4,None,0,6,2007,WD,Normal,139400,1745.01,79.8849290261947,4.2687434455963,0.0,0.0,0.0,0.3650408880178337,0.3650408880178337,0.6349533813559808,0.0,0.0,0.6349533813559808,0.16045753319465217,0.0,0.0,0.11747783680322749,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,57,77,0.005415157567547322,0,1
20,RL,75.0,9742,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,4,3,PConc,3,3,1,1,0,1,0,1777,1777,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,3,7,7,1,4,Attchd,2002,2,2,534,3,3,3,171,159,0,0,0,0,0,0,None,0,9,2008,WD,Normal,230000,3572.01,64.38951738656947,2.7273159929563464,0.0786671929809827,0.0,0.0,0.4974790104171041,0.4974790104171041,0.5025181900386617,0.0,0.0,0.5025181900386617,0.1494956621062091,0.04787220640479729,0.04451275332375889,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,6,6,0.003899719275922409,0,2
120,RM,44.0,4224,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,PConc,3,3,1,6,840,1,0,200,1040,GasA,3,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,2,6,7,1,3,Attchd,1976,1,2,572,3,3,3,100,110,0,0,0,0,0,0,None,0,6,2007,WD,Normal,129900,2100.01,61.85684830072237,2.011418993242889,0.0,0.39999809524716545,0.0,0.09523764172551558,0.49523573697268103,0.5047595011452326,0.0,0.0,0.5047595011452326,0.27237965533497455,0.04761882086275779,0.05238070294903357,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,31,31,0.0056603720185169635,1,1
20,RL,0.0,8246,Pave,0,2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,2,3,2,3,188,5,668,204,1060,GasA,5,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,3,6,7,1,3,Attchd,1968,1,1,270,3,3,3,406,90,0,0,0,0,0,3,None,0,5,2010,WD,Normal,154000,2120.01,72.64116678694911,3.889604294319366,0.0,0.08867882698666515,0.31509285333559744,0.09622596119829623,0.4999976415205588,0.4999976415205588,0.0,0.0,0.4999976415205588,0.1273578898212744,0.19150853062013856,0.042452629940424806,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,9,42,0.0056603720185169635,1,1
20,RL,110.0,14230,Pave,0,1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,3,3,1,1,0,1,0,1566,1566,GasA,5,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,3,7,7,1,4,Attchd,2007,2,3,890,3,3,3,0,56,0,0,0,0,0,0,None,0,7,2009,WD,Normal,256300,3166.01,80.95362933155612,4.49461625200173,0.202147182099867,0.0,0.0,0.4946288862006121,0.4946288862006121,0.5053679552496675,0.0,0.0,0.5053679552496675,0.2811109251076276,0.0,0.017687878433738362,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,2,0.004374997265626709,0,2
20,RL,60.0,7200,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,2,4,234,3,486,180,900,GasA,3,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,3,5,7,0,0,Detchd,2005,1,2,576,3,3,3,222,32,0,0,0,0,0,0,None,0,5,2010,WD,Normal,134800,1800.01,74.88847284181755,3.999977777901234,0.0,0.1299992777817901,0.2699985000083333,0.09999944444753085,0.49999722223765425,0.49999722223765425,0.0,0.0,0.49999722223765425,0.31999822223209873,0.12333264815195472,0.017777679012894374,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,10,59,0.005555549382722908,1,1
20,RL,98.0,11478,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,4,3,1,6,1218,1,0,486,1704,GasA,5,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,3,7,7,1,4,Attchd,2008,2,3,772,3,3,3,0,50,0,0,0,0,0,0,None,0,5,2010,WD,Normal,306000,3408.01,89.7884689305489,3.3679478640027463,0.05868527381081628,0.3573933175078711,0.0,0.14260521536028356,0.4999985328681547,0.4999985328681547,0.0,0.0,0.4999985328681547,0.22652515690975084,0.0,0.01467131845270407,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,3,0.004107978809871591,1,2
20,RL,47.0,16321,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,4,4,1277,1,0,207,1484,GasA,3,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,2,6,7,2,4,Attchd,1957,2,1,319,3,3,3,288,258,0,0,0,0,0,0,None,0,12,2006,WD,Normal,207500,3084.01,67.2825315093012,5.292135888015927,0.0,0.41407129030061507,0.0,0.06712040492735108,0.4811916952279662,0.5188050622403948,0.0,0.0,0.5188050622403948,0.10343675928417871,0.09338491120327105,0.08365731628626366,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,9,49,0.0037499976562514648,1,1
30,RM,60.0,6324,Pave,0,2,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,520,520,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,1,4,7,0,0,Detchd,1920,1,1,240,2,3,3,49,0,87,0,0,0,0,0,None,0,5,2008,WD,Normal,68500,1040.01,65.86475130046827,6.0807107623965155,0.0,0.0,0.0,0.4999951923539197,0.4999951923539197,0.4999951923539197,0.0,0.0,0.4999951923539197,0.23076701185565524,0.047114931587196276,0.0,0.08365304179767502,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,58,81,0.0076922928994367324,0,1
70,C,50.0,8500,Pave,2,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,2,3,1,1,0,1,0,649,649,GasA,3,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,2,6,7,0,0,Detchd,1920,1,1,250,3,2,1,0,54,172,0,0,0,0,3,None,0,7,2008,WD,Normal,40000,1966.01,20.3457764711268,4.323477500114445,0.0,0.0,0.0,0.33011022324403233,0.33011022324403233,0.33011022324403233,0.33977446706781755,0.0,0.6698846903118499,0.1271611029445425,0.0,0.02746679823602118,0.08748683882584524,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,58,88,0.004555805196806988,0,1
20,RL,0.0,8544,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,1,0,1,0,1228,1228,GasA,4,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,3,6,7,0,0,Attchd,1966,1,1,271,3,3,3,0,65,0,0,0,0,0,3,None,0,6,2008,WD,Normal,149350,2456.01,60.81001298854646,3.4788131970146696,0.0,0.0,0.0,0.49999796417767023,0.49999796417767023,0.49999796417767023,0.0,0.0,0.49999796417767023,0.11034157027047935,0.0,0.026465690286277335,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,42,0.004885989506523203,0,2
20,RL,85.0,11049,Pave,0,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,1234,1234,GasA,5,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,3,7,7,0,0,Attchd,2007,2,2,484,3,3,3,0,30,0,0,0,0,0,0,None,0,1,2008,WD,Normal,179900,2468.01,72.8927354427251,4.476886236279431,0.0,0.0,0.0,0.49999797407628005,0.49999797407628005,0.49999797407628005,0.0,0.0,0.49999797407628005,0.19610941608826543,0.0,0.012155542319520584,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.0056726048033996735,0,2
20,RL,70.0,10552,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,2,3,1,3,1018,1,0,380,1398,GasA,4,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,3,6,7,1,4,Attchd,1959,2,2,447,3,3,3,0,38,0,0,0,0,0,0,None,0,4,2010,WD,Normal,165500,3098.01,53.421389859942344,3.406057436870765,0.0,0.32859803551311967,0.0,0.12265938457267729,0.451257420085797,0.5487393520356616,0.0,0.0,0.5487393520356616,0.14428617079996514,0.0,0.01226593845726773,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,51,51,0.0035294096885825363,1,2
120,RL,60.0,7313,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,4,3,1,6,1153,1,0,408,1561,GasA,5,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,4,6,7,1,4,Attchd,2005,3,2,556,3,3,3,203,47,0,0,0,0,0,0,None,0,8,2007,WD,Normal,277500,3122.01,88.88504521125813,2.3424012094772277,0.07879539143052072,0.36931335902191215,0.0,0.13068503944574167,0.4999983984676538,0.4999983984676538,0.0,0.0,0.4999983984676538,0.17809039689174602,0.06502221325364108,0.015054404053798674,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,2,0.0038436874800208327,1,2
60,RL,108.0,13418,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,4,3,PConc,4,3,3,1,0,1,0,1117,1117,GasA,5,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,3,9,7,1,4,BuiltIn,2004,3,3,691,3,3,3,113,32,0,0,0,0,0,0,None,0,9,2006,WD,Normal,309000,3569.01,86.57863104894633,3.759585991633534,0.0369850462733363,0.0,0.0,0.3129719446008837,0.3129719446008837,0.3171747907683083,0.36985046273336303,0.0,0.6870252535016713,0.19361111344602563,0.03166144112793183,0.008966071823839104,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,0.003670471586267705,0,4
20,RL,112.0,10859,Pave,0,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0,1,0,1097,1097,GasA,5,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,2,6,7,0,0,Attchd,1995,1,2,672,3,3,3,392,64,0,0,0,0,0,0,None,0,6,2009,WD,Normal,145000,2194.01,66.08903332254638,4.949384916203663,0.0,0.0,0.0,0.4999977210678164,0.4999977210678164,0.4999977210678164,0.0,0.0,0.4999977210678164,0.30628848546724946,0.17866828318922884,0.02917033194926185,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,14,15,0.005469457183721801,0,2
20,RL,74.0,8532,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3,3,CBlock,2,3,1,3,1213,1,0,84,1297,GasA,4,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,2,5,7,1,3,Attchd,1954,3,2,498,3,3,3,0,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,153000,2594.01,58.982039390750224,3.2891160789665417,0.250577291529331,0.46761577634627466,0.0,0.03238229613609816,0.4999980724823728,0.4999980724823728,0.0,0.0,0.4999980724823728,0.19198075566401054,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,19,55,0.0038550471433715164,1,1
20,RL,68.0,7922,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,6,731,1,0,326,1057,GasA,3,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,3,5,7,0,0,Detchd,1953,1,1,246,3,3,3,0,52,0,0,0,0,0,0,None,0,1,2010,WD,Abnorml,109000,2114.01,51.56077785819367,3.7473805705744057,0.0,0.3457883359113722,0.0,0.1542092989153315,0.4999976348267037,0.4999976348267037,0.0,0.0,0.4999976348267037,0.11636652617537285,0.0,0.024597802280973125,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,3,57,0.004730364493505682,1,1
90,RL,65.0,6040,Pave,0,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0,0,0,0,0,0,0,0,0,GasA,3,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,1,6,7,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,6,2008,WD,AdjLand,82000,1152.01,71.17993767415213,5.243010043315596,0.0,0.0,0.0,0.0,0.0,0.9999913195197958,0.0,0.0,0.9999913195197958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,53,53,0.005208328812214572,0,2
20,RL,84.0,8658,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,2,3,1,3,643,1,0,445,1088,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,2,6,7,1,3,Attchd,1965,2,2,440,3,3,3,0,138,0,0,0,0,0,2,None,0,12,2006,WD,Abnorml,160000,2412.01,66.33471668857094,3.5895373568102946,0.041873789909660404,0.26658264269219445,0.0,0.18449343079008793,0.45107607348228235,0.5489197805979245,0.0,0.0,0.5489197805979245,0.18242047089357008,0.0,0.057213693143892436,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,41,41,0.0045317186316324535,0,2
20,RL,115.0,16905,Pave,0,1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,4,4,967,1,0,383,1350,GasA,4,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,2,5,7,2,4,Attchd,1959,2,1,308,3,3,2,0,104,0,0,0,0,0,0,None,0,7,2007,WD,Normal,170000,2678.01,63.47997206881229,6.312523104842774,0.0,0.3610890175914205,0.0,0.14301664295503003,0.5041056605464505,0.49589060533754536,0.0,0.0,0.49589060533754536,0.11501077292467167,0.0,0.03883480644209693,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,48,48,0.0037650574058302666,1,2
85,RL,0.0,9180,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,747,2,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,3,5,7,0,0,Attchd,1983,2,2,504,3,4,3,240,0,0,0,0,0,0,3,None,0,12,2007,WD,Normal,144000,1724.01,83.52619764386517,5.324795099796405,0.0,0.4332921502775506,0.053944002644996256,0.0,0.48723615292254685,0.5127580466470613,0.0,0.0,0.5127580466470613,0.2923416917535281,0.13921032940644196,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,24,24,0.005656102198979413,1,1
20,RL,0.0,9200,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,3,2,280,4,491,167,938,GasA,3,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,2,5,7,0,0,Detchd,1977,1,1,308,3,3,3,145,0,0,0,0,0,0,3,None,0,7,2008,WD,Normal,130250,1876.01,69.42926743460856,4.90402503184951,0.0,0.14925293575194162,0.26172568376501193,0.08901871525205089,0.49999733476900443,0.49999733476900443,0.0,0.0,0.49999733476900443,0.16417822932713577,0.07729169887154119,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,28,33,0.005330484722297737,1,1
20,RL,70.0,7945,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,179,4,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,2,6,7,0,0,Attchd,1959,2,1,300,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2006,WD,Normal,141000,2300.01,61.30408128660309,3.454332807248664,0.0,0.07782574858370181,0.2199990434824196,0.2021730340302868,0.49999782609640825,0.49999782609640825,0.0,0.0,0.49999782609640825,0.13043421550341083,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,47,47,0.005217386767489767,1,1
120,RL,61.0,7658,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,4,3,1,6,456,1,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,4,6,7,1,4,Attchd,2005,2,2,576,3,3,3,196,82,0,0,0,0,0,0,None,0,2,2010,WD,Normal,319900,3504.01,91.2954015542193,2.185496045958773,0.11757957311765663,0.1301366149069209,0.0,0.36986195815651207,0.499998573063433,0.499998573063433,0.0,0.0,0.499998573063433,0.16438309251400537,0.05593591342490461,0.023401759698174377,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,5,5,0.0034246555795344868,1,2
