SalePrice,Unit_Price,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FEN_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
306000,89.78820547,20,RL,98,11478,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200,4,3,PConc,4,3,1,6,1218,1,0,486,1704,GasA,5,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,3,7,7,1,4,Attchd,2008,2,3,772,3,3,3,0,50,0,0,0,0,0,0,None,0,5,2010,WD,Normal,3408.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,3,0.004107979,1,2,-0.79363318,-0.275137734,0.051328646,-0.005884064,-0.051368132,-0.008283724,0.004792781
207500,67.28231334,20,RL,47,16321,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,2,3,4,4,1277,1,0,207,1484,GasA,3,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,2,6,7,2,4,Attchd,1957,2,1,319,3,3,3,288,258,0,0,0,0,0,0,None,0,12,2006,WD,Normal,3084.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,9,49,0.003749998,1,1,1.131130156,-0.293291982,0.122927699,-0.036998026,0.059774639,-0.088132748,-0.026732004
68500,65.864118,30,RM,60,6324,Pave,0,2,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,2,3,1,1,0,1,0,520,520,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,1,4,7,0,0,Detchd,1920,1,1,240,2,3,3,49,0,87,0,0,0,0,0,None,0,5,2008,WD,Normal,1040.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,58,81,0.007692293,0,1,1.914522048,0.019135021,-0.390298126,-0.011768307,-0.046593551,0.020062594,-0.028646506
40000,20.34567298,70,C,50,8500,Pave,2,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0,3,2,BrkTil,2,3,1,1,0,1,0,649,649,GasA,3,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,2,6,7,0,0,Detchd,1920,1,1,250,3,2,1,0,54,172,0,0,0,0,3,None,0,7,2008,WD,Normal,1966.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,58,88,0.004555805,0,1,0.154931998,0.328891442,-0.04441675,-0.110783245,0.032102118,-0.023902081,-0.033539903
149350,60.80976539,20,RL,0,8544,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,2,3,1,1,0,1,0,1228,1228,GasA,4,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,3,6,7,0,0,Attchd,1966,1,1,271,3,3,3,0,65,0,0,0,0,0,3,None,0,6,2008,WD,Normal,2456.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,42,0.00488599,0,2,-0.687485695,0.001119902,-0.379994897,0.008076422,0.040620511,-0.04851217,-0.01152142
179900,72.89244009,20,RL,85,11049,Pave,0,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,3,1,0,1,0,1234,1234,GasA,5,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,3,7,7,0,0,Attchd,2007,2,2,484,3,3,3,0,30,0,0,0,0,0,0,None,0,1,2008,WD,Normal,2468.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.005672605,0,2,0.310777135,0.006792496,-0.382541563,0.007886801,-0.024700343,0.001049038,-0.024075734
165500,53.42121742,20,RL,70,10552,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,2,3,1,3,1018,1,0,380,1398,GasA,4,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,3,6,7,1,4,Attchd,1959,2,2,447,3,3,3,0,38,0,0,0,0,0,0,None,0,4,2010,WD,Normal,3098.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,51,51,0.00352941,1,2,-0.754654363,-0.233344817,0.06819784,0.0585064,0.034296372,-0.066962957,-0.033088993
277500,88.88476051,120,RL,60,7313,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246,5,3,PConc,4,3,1,6,1153,1,0,408,1561,GasA,5,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,4,6,7,1,4,Attchd,2005,3,2,556,3,3,3,203,47,0,0,0,0,0,0,None,0,8,2007,WD,Normal,3122.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,2,0.003843687,1,2,-1.819030788,-0.292674561,0.072261954,-0.00106763,-0.017178647,-0.032436931,0.031103161
309000,86.57838847,60,RL,108,13418,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132,4,3,PConc,4,3,3,1,0,1,0,1117,1117,GasA,5,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,3,9,7,1,4,BuiltIn,2004,3,3,691,3,3,3,113,32,0,0,0,0,0,0,None,0,9,2006,WD,Normal,3569.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,0.003670472,0,4,-0.408766319,0.349243232,-0.002664216,-0.097864946,-0.029386823,0.021849473,-0.007644528
145000,66.0887321,20,RL,112,10859,Pave,0,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,3,1,1,0,1,0,1097,1097,GasA,5,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,2,6,7,0,0,Attchd,1995,1,2,672,3,3,3,392,64,0,0,0,0,0,0,None,0,6,2009,WD,Normal,2194.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,14,15,0.005469457,0,2,0.783866318,0.004144568,-0.376033714,0.017228244,-0.105666006,0.077317254,-0.03862058
153000,58.98181201,20,RL,74,8532,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650,3,3,CBlock,2,3,1,3,1213,1,0,84,1297,GasA,4,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,2,5,7,1,3,Attchd,1954,3,2,498,3,3,3,0,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,2594.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,19,55,0.003855047,1,1,-0.871777082,-0.35968487,0.188996529,-0.028365131,-0.065352875,-0.037520983,0.19085972
109000,51.56053396,20,RL,68,7922,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,2,3,1,6,731,1,0,326,1057,GasA,3,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,3,5,7,0,0,Detchd,1953,1,1,246,3,3,3,0,52,0,0,0,0,0,0,None,0,1,2010,WD,Abnorml,2114.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,3,57,0.004730364,1,1,-0.414739073,-0.259686205,0.027712644,-0.029183449,0.044505261,-0.073826464,-0.031386904
82000,71.1793198,90,RL,65,6040,Pave,0,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0,3,3,PConc,0,0,0,0,0,0,0,0,0,GasA,3,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,1,6,7,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,6,2008,WD,AdjLand,1152.01,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,53,53,0.005208329,0,2,1.090522184,0.192799129,0.19318682,0.730169781,0.235443308,-0.237724789,0.042213927
160000,66.33444167,20,RL,84,8658,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101,3,3,CBlock,2,3,1,3,643,1,0,445,1088,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,2,6,7,1,3,Attchd,1965,2,2,440,3,3,3,0,138,0,0,0,0,0,2,None,0,12,2006,WD,Abnorml,2412.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,41,41,0.004531719,0,2,-0.57192276,-0.185537147,-0.002347809,0.066532044,-0.006364879,-0.039150452,0.004383267
170000,63.47973503,20,RL,115,16905,Pave,0,1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,2,3,4,4,967,1,0,383,1350,GasA,4,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,2,5,7,2,4,Attchd,1959,2,1,308,3,3,2,0,104,0,0,0,0,0,0,None,0,7,2007,WD,Normal,2678.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,48,48,0.003765057,1,2,2.149969048,-0.251445179,0.024701118,-0.079152457,0.043082676,-0.078997994,-0.026324947
144000,83.52571316,85,RL,0,9180,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,3,5,747,2,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,3,5,7,0,0,Attchd,1983,2,2,504,3,4,3,240,0,0,0,0,0,0,3,None,0,12,2007,WD,Normal,1724.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,24,24,0.005656102,1,1,1.165334291,-0.330284984,0.18775665,-0.004708379,-0.041412669,0.074199375,-0.051850383
130250,69.42889735,20,RL,0,9200,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,3,2,280,4,491,167,938,GasA,3,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,2,5,7,0,0,Detchd,1977,1,1,308,3,3,3,145,0,0,0,0,0,0,3,None,0,7,2008,WD,Normal,1876.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,28,33,0.005330485,1,1,0.742437954,-0.169658294,-0.013161316,0.020683524,0.200882752,0.202517593,0.012926056
141000,61.30381475,20,RL,70,7945,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,2,3,1,5,179,4,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,2,6,7,0,0,Attchd,1959,2,1,300,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2006,WD,Normal,2300.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,47,47,0.005217387,1,1,-0.708534657,-0.114328206,-0.123018952,0.039702242,0.192960711,0.149293437,0.011881669
319900,91.29514101,120,RL,61,7658,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,5,3,PConc,4,3,1,6,456,1,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,4,6,7,1,4,Attchd,2005,2,2,576,3,3,3,196,82,0,0,0,0,0,0,None,0,2,2010,WD,Normal,3504.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,5,5,0.003424656,1,2,-1.978992516,-0.111724579,-0.208851729,0.02110893,-0.021661628,-0.021129884,0.08397151
239686,66.8949657,50,RL,48,12822,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1351,1,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,3,6,7,1,5,Attchd,2003,2,2,670,3,3,3,168,43,0,0,198,0,0,0,None,0,8,2009,WD,Abnorml,3583.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,6,6,0.002791995,1,2,-0.583562633,-0.118139427,0.260519616,-0.055744053,-0.003917946,-0.024334959,-0.052579724
249700,75.39205681,20,FV,84,11096,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,3,3,3,6,24,1,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,3,7,7,0,0,Attchd,2006,2,3,826,3,3,3,0,146,0,0,0,0,0,0,None,0,7,2007,WD,Normal,3312.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.004227051,0,2,-0.81535456,-0.009236139,-0.364244339,0.034594407,-0.064658181,0.034230486,-0.036791231
113000,51.64486613,190,RM,33,4456,Pave,0,1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,2,3,1,1,0,1,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,2,8,7,0,0,None,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,None,0,6,2009,New,Partial,2188.01,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,89,0.005509638,0,2,-2.132027863,0.301037539,-0.048212909,-0.092705278,0.128150267,-0.095964647,-0.01407436
127000,66.49145035,20,RL,66,7742,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,2,3,1,4,763,1,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,2,6,7,0,0,Attchd,1966,1,1,386,3,3,3,0,0,0,0,0,0,0,3,None,0,1,2007,WD,Normal,1910.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,41,41,0.006282716,1,1,-0.107759624,-0.300611535,0.093027685,-0.02324027,-0.018827103,-0.027632339,-0.048495825
177000,78.17952138,60,RL,0,13869,Pave,0,3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,3,3,3,6,182,1,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,2,6,7,0,0,Attchd,1997,3,2,388,3,3,3,0,75,0,0,0,0,0,0,None,0,7,2007,WD,Normal,2264.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,10,10,0.00408163,1,2,1.958382644,0.241434193,0.0002704,-0.127302821,-0.005237014,-0.007103714,-0.03593282
114500,57.47934258,50,RM,52,6240,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,2,3,1,1,0,1,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,2,6,7,1,4,Detchd,1985,1,2,528,3,3,3,112,0,0,0,0,0,0,3,Shed,400,9,2006,WD,Normal,1992.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,56,72,0.005102036,0,1,-1.032616039,0.060755766,-0.249547063,0.051601727,-0.057806021,0.05164316,-0.044919604
110000,67.40113479,90,RM,110,8472,Grvl,0,3,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,3,CBlock,3,3,4,2,104,6,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,2,5,7,0,0,CarPort,1963,1,2,516,3,3,3,106,0,0,0,0,0,0,0,None,0,5,2010,WD,Normal,1632.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,47,47,0.006127443,1,1,1.031003037,-0.150212823,0.020450577,0.080029884,0.214353777,0.451669997,0.016179479
385000,104.5054044,20,RL,68,50271,Pave,0,2,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Sdng,None,0,4,3,CBlock,4,3,4,6,1810,1,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,3,5,7,1,4,Attchd,1981,3,3,894,3,3,3,857,72,0,0,0,0,0,0,None,0,11,2006,WD,Normal,3684.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,19,25,0.002714439,2,1,9.484313018,-0.296984393,0.148517495,-0.184539529,-0.049893052,-0.011868595,-0.033309389
130000,74.54042958,80,RL,60,7134,Pave,0,1,Bnk,AllPub,Inside,Mod,Names,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,2,3,1,5,384,1,0,0,384,GasA,3,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,2,6,6,1,3,Detchd,1962,1,2,572,3,3,3,0,50,0,0,0,0,0,3,None,0,2,2007,WD,Normal,1744.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,52,52,0.004411761,0,1,-0.06403551,-0.069834714,0.216372578,0.447479452,-0.056383589,-0.004968512,-0.043900459
180500,63.33288889,20,RL,100,10175,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,3,3,CBlock,2,3,1,4,490,1,0,935,1425,GasA,4,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,2,7,7,1,4,Attchd,1964,2,2,576,3,3,3,0,0,0,407,0,0,0,0,None,0,7,2008,WD,Normal,2850.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,44,44,0.004912277,0,2,-0.59389128,-0.132250684,-0.168884392,0.003988069,-0.046242382,-0.008641777,0.056606365
172500,63.67616334,160,FV,24,2645,Pave,2,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,3,PConc,3,3,1,6,649,1,0,321,970,GasA,5,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,3,7,7,0,0,Attchd,1999,3,2,480,3,3,3,115,0,0,0,0,0,0,0,None,0,8,2009,WD,Abnorml,2709.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,9,10,0.0040253,1,3,-3.188361324,0.058301803,0.213088339,-0.054490348,-0.038394904,-0.007155779,0.107668975
